item_id,modifiers,participant_id,session_id,s3_bucket,s3_object_key,face_crop_s3_object_key,face_crop_s3_bucket,fps,video_length,num_frames,resolution,video_codec_original,audio_codec_original,self_face_swap,processing_mode,processing_config_face_swapper_model,demographics_gender,demographics_native_language,demographics_age_group,technical_info_recording_software,technical_info_device_type,technical_info_device_brand_model,is_speaking,gestures,head_direction,dataset_labels,created_at,teams_meeting_id,duration,r_fps,avg_fps,width,height,has_audio,audio_codec_ffprobe,video_codec_ffprobe,frame_count,bit_rate,profile,pix_fmt,chroma_subsampling,color_range,color_space,color_transfer,color_primaries,chroma_location,field_order,time_base,is_likely_vfr,type,vfrdet_vfr_ratio,vfrdet_vfr_frames,vfrdet_total_frames,vfrdet_min_delta,vfrdet_max_delta,vfrdet_is_vfr,dirname
00153--1463d825-e615-4279-baca-98d237309af7,facefusion-v1,153,1463d825-e615-4279-baca-98d237309af7,grl-mleng-dsfactory-training-video-data,facefusion/00153/00153_1463d825-e615-4279-baca-98d237309af7.mov,,,29.77238531228992,41.673333,1240,1280x720,h264,aac,1.0,,inswapper_128,Male,Slovak,18–24,Windows Camera App (Windows default),Windows laptop,Asus TUF Gaming A15,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'shrug'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point to self'}, {'category': 'postural', 'type': 'pose', 'description': 'legs crossed'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'facial', 'type': 'pose', 'description': 'pursed lips'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt left'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic typing'}, {'category': 'beat', 'type': 'gesture', 'description': 'jaw clench'}, {'category': 'affective', 'type': 'gesture', 'description': 'lip biting'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:02.200420Z,,41.649333,930000/31237,930000/31237,1280,720,False,,h264,1240,23280135,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/930000,True,mov,,,,,,,facefusion/00153
00283--ed43e5f8-5817-45dc-9969-2f828a7084e2,raw,283,ed43e5f8-5817-45dc-9969-2f828a7084e2,grl-mleng-dsfactory-training-video-data,raw/00283/ed43e5f8-5817-45dc-9969-2f828a7084e2.mov,,,30.46129606395705,39.993771,1218,1280x720,h264,aac,,,,Male,English,25–34,Windows Camera App (Windows default),Windows laptop,MSI Katana GF76 12UE,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'air quotes'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture inward'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away right'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'postural', 'type': 'pose', 'description': 'lean forward'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}]",variable,['v1.0.0_dataset'],2025-06-16T18:15:07.056811Z,,39.993792,60/1,1044000/34273,1280,720,True,aac,h264,1218,8342274,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.928513,1130.0,87.0,935.0,1445.0,True,raw/00283
00283--ed43e5f8-5817-45dc-9969-2f828a7084e2,facefusion-v1,283,ed43e5f8-5817-45dc-9969-2f828a7084e2,grl-mleng-dsfactory-training-video-data,facefusion/00283/00283_ed43e5f8-5817-45dc-9969-2f828a7084e2.mov,/00283.jpg,grl-mleng-dsfactory-training-faces,30.46129606395705,39.993771,1218,1280x720,h264,aac,1.0,,inswapper_128,Male,English,25–34,Windows Camera App (Windows default),Windows laptop,MSI Katana GF76 12UE,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'air quotes'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture inward'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away right'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'postural', 'type': 'pose', 'description': 'lean forward'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}]",variable,['v1.0.0_dataset'],2025-06-16T18:15:07.056811Z,,39.985167,821663/26974,821663/26974,1280,720,False,,h264,1218,32437770,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/821663,True,mov,,,,,,,facefusion/00283
00108--46e33cef-03a5-4cb6-9942-48fe31f16754,raw,108,46e33cef-03a5-4cb6-9942-48fe31f16754,grl-mleng-dsfactory-training-video-data,raw/00108/46e33cef-03a5-4cb6-9942-48fe31f16754.mov,00108/46e33cef-03a5-4cb6-9942-48fe31f16754_face_crop.png,grl-mleng-dsfactory-training-faces,30.0606775661554,39.553333,1189,1280x720,h264,aac,,,,Male,English,18–24,Windows Camera App (Windows default),Windows laptop,Dell latitude 7290,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-16T18:13:17.366966Z,,39.553333,60/1,178350/5933,1280,720,True,aac,h264,1189,8192002,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.927609,1102.0,86.0,937.0,1446.0,True,raw/00108
00108--46e33cef-03a5-4cb6-9942-48fe31f16754,facefusion-v1,108,46e33cef-03a5-4cb6-9942-48fe31f16754,grl-mleng-dsfactory-training-video-data,facefusion/00108/00108_46e33cef-03a5-4cb6-9942-48fe31f16754.mov,/00108.jpg,grl-mleng-dsfactory-training-faces,30.0606775661554,39.553333,1189,1280x720,h264,aac,1.0,,inswapper_128,Male,English,18–24,Windows Camera App (Windows default),Windows laptop,Dell latitude 7290,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-16T18:13:17.366966Z,,39.553333,178350/5933,178350/5933,1280,720,False,,h264,1189,37869443,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/178350,True,mov,,,,,,,facefusion/00108
00074--6c767fe8-475a-490d-99e1-f71cb55e69f9,raw,74,6c767fe8-475a-490d-99e1-f71cb55e69f9,grl-mleng-dsfactory-training-video-data,raw/00074/6c767fe8-475a-490d-99e1-f71cb55e69f9.mov,00074/6c767fe8-475a-490d-99e1-f71cb55e69f9_face_crop.png,grl-mleng-dsfactory-training-faces,30.08096325513805,32.117625,966,1280x720,h264,aac,,,,Female,,25–34,Windows Camera App (Windows default),Windows laptop,Hp elite book 840 G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:06:07.244027Z,,32.117646,60/1,144900/4817,1280,720,True,aac,h264,966,8268574,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.923316,891.0,74.0,939.0,1450.0,True,raw/00074
00074--6c767fe8-475a-490d-99e1-f71cb55e69f9,facefusion-v1,74,6c767fe8-475a-490d-99e1-f71cb55e69f9,grl-mleng-dsfactory-training-video-data,facefusion/00074/00074_6c767fe8-475a-490d-99e1-f71cb55e69f9.mov,00074/6c767fe8-475a-490d-99e1-f71cb55e69f9_face_crop.png,grl-mleng-dsfactory-training-faces,30.08096325513805,32.117625,966,1280x720,h264,aac,1.0,,inswapper_128,Female,,25–34,Windows Camera App (Windows default),Windows laptop,Hp elite book 840 G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:06:07.244027Z,,32.113333,144900/4817,144900/4817,1280,720,False,,h264,966,27564235,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/144900,True,mov,,,,,,,facefusion/00074
00014--62ce0cb4-9e5d-4534-979c-7cd5077c58f3,raw,14,62ce0cb4-9e5d-4534-979c-7cd5077c58f3,grl-mleng-dsfactory-training-video-data,raw/00014/62ce0cb4-9e5d-4534-979c-7cd5077c58f3.mov,00014/62ce0cb4-9e5d-4534-979c-7cd5077c58f3_face_crop.png,grl-mleng-dsfactory-training-faces,29.85837519325154,37.0415,1106,1280x720,h264,aac,,,,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Talk about your dream vacation destination'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:01.323814Z,,37.0415,60/1,16590000/555623,1280,720,True,aac,h264,1106,8190842,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.911312,1007.0,98.0,951.0,1441.0,True,raw/00014
00014--62ce0cb4-9e5d-4534-979c-7cd5077c58f3,facefusion-identity-swap-v1,14,62ce0cb4-9e5d-4534-979c-7cd5077c58f3,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00014/00014_62ce0cb4-9e5d-4534-979c-7cd5077c58f3.mov,00681/ea51465b-9e5b-43e5-bd60-fc3a3228c8d8_face_crop.png,grl-mleng-dsfactory-training-faces,29.85837519325154,37.0415,1106,1280x720,h264,aac,0.0,,inswapper_128,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Talk about your dream vacation destination'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:01.323814Z,,37.041533,861862/28865,861862/28865,1280,720,False,,h264,1106,21847362,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/861862,True,mov,,,,,,,facefusion-identity-swap/00014
00598--d092d14e-12a4-47ea-8c78-a7364508c96e,raw,598,d092d14e-12a4-47ea-8c78-a7364508c96e,grl-mleng-dsfactory-training-video-data,raw/00598/d092d14e-12a4-47ea-8c78-a7364508c96e.mov,00598/d092d14e-12a4-47ea-8c78-a7364508c96e_face_crop.png,grl-mleng-dsfactory-training-faces,30.0029587692904,38.559229,1156,1280x720,h264,aac,,,,Female,english,45–54,Windows Camera App (Windows default),Windows laptop,hp pavillion,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-16T18:13:07.043109Z,,38.559251,60/1,17340000/577943,1280,720,True,aac,h264,1156,8219557,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.951515,1099.0,56.0,880.0,1444.0,True,raw/00598
00598--d092d14e-12a4-47ea-8c78-a7364508c96e,facefusion-v1,598,d092d14e-12a4-47ea-8c78-a7364508c96e,grl-mleng-dsfactory-training-video-data,facefusion/00598/00598_d092d14e-12a4-47ea-8c78-a7364508c96e.mov,/00598.jpg,grl-mleng-dsfactory-training-faces,30.0029587692904,38.559229,1156,1280x720,h264,aac,1.0,,inswapper_128,Female,english,45–54,Windows Camera App (Windows default),Windows laptop,hp pavillion,True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-16T18:13:07.043109Z,,38.529533,466456/15547,466456/15547,1280,720,False,,h264,1156,37300131,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/466456,True,mov,,,,,,,facefusion/00598
00672--08dca073-31eb-482b-b0f9-4f5ad2b4ae91,raw,672,08dca073-31eb-482b-b0f9-4f5ad2b4ae91,grl-mleng-dsfactory-training-video-data,raw/00672/08dca073-31eb-482b-b0f9-4f5ad2b4ae91.mov,,,30.003000300030003,30.39696,912,1280x720,h264,aac,,,,Male,German,25–34,QuickTime (Mac default),MacBook (any model),MacBook Pro M2,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'hand over mouth'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point upward'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'facial', 'type': 'pose', 'description': 'raised eyebrows'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'clenched fist'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:26.785736Z,,30.463674,100000/3333,100000/3333,1280,720,True,aac,h264,912,10468198,Main,yuv420p,yuv420p,tv,bt709,bt709,bt709,topleft,progressive,1/100000,True,mov,,,,,,,raw/00672
00672--08dca073-31eb-482b-b0f9-4f5ad2b4ae91,facefusion-identity-swap-v1,672,08dca073-31eb-482b-b0f9-4f5ad2b4ae91,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00672/00672_08dca073-31eb-482b-b0f9-4f5ad2b4ae91.mov,00185/f2b60722-b6d0-49de-ae9c-de9d88e59248_face_crop.png,grl-mleng-dsfactory-training-faces,30.003000300030003,30.39696,912,1280x720,h264,aac,0.0,,inswapper_128,Male,German,25–34,QuickTime (Mac default),MacBook (any model),MacBook Pro M2,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'hand over mouth'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point upward'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'facial', 'type': 'pose', 'description': 'raised eyebrows'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'clenched fist'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:26.785736Z,,30.39696,100000/3333,100000/3333,1280,720,False,,h264,912,18748067,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/100000,True,mov,,,,,,,facefusion-identity-swap/00672
00446--aa6eb2fc-91e6-4553-8503-cc5d5c290b50,raw,446,aa6eb2fc-91e6-4553-8503-cc5d5c290b50,grl-mleng-dsfactory-training-video-data,raw/00446/aa6eb2fc-91e6-4553-8503-cc5d5c290b50.mov,,,29.99737369094908,48.751292,1462,1280x720,h264,aac,,,,Female,Polish,25–34,Windows Camera App (Windows default),Windows laptop,HP Pavilion laptop 14-ce3xxx,True,"[{'type': 'speaking', 'description': 'Explain what you think is the most important quality in a person'}]",left,['v1.0.0_dataset'],2025-06-16T18:15:01.662288Z,,48.751291,60/1,913750/30461,1280,720,True,aac,h264,1462,8182957,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.932238,1362.0,99.0,939.0,1443.0,True,raw/00446
00446--aa6eb2fc-91e6-4553-8503-cc5d5c290b50,facefusion-v1,446,aa6eb2fc-91e6-4553-8503-cc5d5c290b50,grl-mleng-dsfactory-training-video-data,facefusion/00446/00446_aa6eb2fc-91e6-4553-8503-cc5d5c290b50.mov,/00446.jpg,grl-mleng-dsfactory-training-faces,29.99737369094908,48.751292,1462,1280x720,h264,aac,1.0,,inswapper_128,Female,Polish,25–34,Windows Camera App (Windows default),Windows laptop,HP Pavilion laptop 14-ce3xxx,True,"[{'type': 'speaking', 'description': 'Explain what you think is the most important quality in a person'}]",left,['v1.0.0_dataset'],2025-06-16T18:15:01.662288Z,,48.7376,913750/30461,913750/30461,1280,720,False,,h264,1462,56462216,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/913750,True,mov,,,,,,,facefusion/00446
00014--50cf2709-efbf-47b9-881b-f468f14e402d,raw,14,50cf2709-efbf-47b9-881b-f468f14e402d,grl-mleng-dsfactory-training-video-data,raw/00014/50cf2709-efbf-47b9-881b-f468f14e402d.mov,00014/50cf2709-efbf-47b9-881b-f468f14e402d_face_crop.png,grl-mleng-dsfactory-training-faces,29.85575681872597,39.149646,1168,1280x720,h264,aac,,,,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Talk about your favorite season and why'}]",forward,['v1.0.0_dataset'],2025-06-13T16:04:42.722596Z,,39.149666,60/1,35040000/1173643,1280,720,True,aac,h264,1168,8182727,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.892031,1041.0,126.0,952.0,1440.0,True,raw/00014
00014--50cf2709-efbf-47b9-881b-f468f14e402d,facefusion-identity-swap-v1,14,50cf2709-efbf-47b9-881b-f468f14e402d,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00014/00014_50cf2709-efbf-47b9-881b-f468f14e402d.mov,00681/ea51465b-9e5b-43e5-bd60-fc3a3228c8d8_face_crop.png,grl-mleng-dsfactory-training-faces,29.85575681872597,39.149646,1168,1280x720,h264,aac,0.0,,inswapper_128,Male,,35–44,Windows Camera App,Windows laptop,HP 14S-DQ2502SA,True,"[{'type': 'speaking', 'description': 'Talk about your favorite season and why'}]",forward,['v1.0.0_dataset'],2025-06-13T16:04:42.722596Z,,39.121433,716986/24015,716986/24015,1280,720,False,,h264,1168,21691301,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/716986,True,mov,,,,,,,facefusion-identity-swap/00014
00609--a9bd2dd7-a120-4a87-ae23-c01321fe6278,raw,609,a9bd2dd7-a120-4a87-ae23-c01321fe6278,grl-mleng-dsfactory-training-video-data,raw/00609/a9bd2dd7-a120-4a87-ae23-c01321fe6278.mov,,,29.980133646378903,44.293,1328,1280x720,h264,aac,,,,Female,english,55+,Windows Camera App (Windows default),Windows laptop,2:47 stable channel,False,"[{'category': 'affective', 'type': 'gesture', 'description': 'scratching head'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'raised fist'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand over mouth'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:10.255717Z,,44.293,30/1,166000/5537,1280,720,True,aac,h264,1328,2002117,High,yuv420p,yuv420p,unknown,unknown,unknown,unknown,left,progressive,1/16000,True,mp4,0.513575,681.0,645.0,528.0,1072.0,True,raw/00609
00609--a9bd2dd7-a120-4a87-ae23-c01321fe6278,facefusion-v1,609,a9bd2dd7-a120-4a87-ae23-c01321fe6278,grl-mleng-dsfactory-training-video-data,facefusion/00609/00609_a9bd2dd7-a120-4a87-ae23-c01321fe6278.mov,/00609.jpg,grl-mleng-dsfactory-training-faces,29.980133646378903,44.293,1328,1280x720,h264,aac,1.0,,inswapper_128,Female,english,55+,Windows Camera App (Windows default),Windows laptop,2:47 stable channel,False,"[{'category': 'affective', 'type': 'gesture', 'description': 'scratching head'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'raised fist'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand over mouth'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:10.255717Z,,44.262645,166000/5537,166000/5537,1280,720,False,,h264,1327,25611399,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/166000,True,mov,,,,,,,facefusion/00609
00210--0f19f398-21d8-4316-9aa7-f49c139db56a,raw,210,0f19f398-21d8-4316-9aa7-f49c139db56a,grl-mleng-dsfactory-training-video-data,raw/00210/0f19f398-21d8-4316-9aa7-f49c139db56a.mov,00210/0f19f398-21d8-4316-9aa7-f49c139db56a_face_crop.png,grl-mleng-dsfactory-training-faces,29.850556092577268,57.56075,1718,1280x720,h264,aac,,,,Female,Filipino,25–34,Windows Camera App (Windows default),Windows laptop,Lenovo T14,True,"[{'type': 'speaking', 'description': 'Describe your favorite childhood memory'}]",forward,['v1.0.0_dataset'],2025-06-16T18:14:17.987938Z,,57.56075,60/1,51540000/1726601,1280,720,True,aac,h264,1718,8144762,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.917298,1575.0,142.0,943.0,1444.0,True,raw/00210
00210--0f19f398-21d8-4316-9aa7-f49c139db56a,facefusion-v1,210,0f19f398-21d8-4316-9aa7-f49c139db56a,grl-mleng-dsfactory-training-video-data,facefusion/00210/00210_0f19f398-21d8-4316-9aa7-f49c139db56a.mov,00210/0f19f398-21d8-4316-9aa7-f49c139db56a_face_crop.png,grl-mleng-dsfactory-training-faces,29.850556092577268,57.56075,1718,1280x720,h264,aac,1.0,,inswapper_128,Female,Filipino,25–34,Windows Camera App (Windows default),Windows laptop,Lenovo T14,True,"[{'type': 'speaking', 'description': 'Describe your favorite childhood memory'}]",forward,['v1.0.0_dataset'],2025-06-16T18:14:17.987938Z,,57.553367,958173/32099,958173/32099,1280,720,False,,h264,1718,30390801,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/958173,True,mov,,,,,,,facefusion/00210
